opt_score,test_train_diff,fut,hl,opt_buy,opt_sell,best_buy,best_sell,best_score
0.04632485007033952,-0.21598394439837856,10,8,5.000000000000001e-05,-0.0001,5.000000000000001e-05,-2.9999999999999997e-05,0.05908660892765997
